Tempo Decorrido,Little
100.000000,-0.00000000000018296475
200.000000,0.00000000000012789769
300.000000,-0.00000000000092725827
400.000000,-0.00000000000236610731
500.000000,-0.00000000000133226763
600.000000,0.00000000000016342483
700.000000,-0.00000000000241939802
800.000000,-0.00000000000366284780
900.000000,-0.00000000000425615099
1000.000000,-0.00000000000002842171
1100.000000,0.00000000000388666876
1200.000000,0.00000000000549249535
1300.000000,0.00000000000956390522
1400.000000,0.00000000000322586402
1500.000000,0.00000000000722621962
1600.000000,0.00000000001051603249
1700.000000,0.00000000001415401130
1800.000000,0.00000000001499600444
1900.000000,0.00000000002587796644
2000.000000,0.00000000002513900199
2100.000000,0.00000000002515676556
2200.000000,0.00000000001845990028
2300.000000,0.00000000001702815666
2400.000000,0.00000000000086686214
2500.000000,0.00000000000787636623
2600.000000,0.00000000002026467882
2700.000000,0.00000000001208633194
2800.000000,0.00000000002013322842
2900.000000,0.00000000003565503448
3000.000000,0.00000000003656097647
3100.000000,0.00000000003616307254
3200.000000,0.00000000003688072070
3300.000000,0.00000000003107203383
3400.000000,0.00000000003796074566
3500.000000,0.00000000005030997841
3600.000000,0.00000000004672529030
3700.000000,0.00000000003646860591
3800.000000,0.00000000005235989420
3900.000000,0.00000000004536815368
4000.000000,0.00000000004994404890
4100.000000,0.00000000003304734264
4200.000000,0.00000000002156852474
4300.000000,0.00000000002314592962
4400.000000,0.00000000000573763259
4500.000000,-0.00000000001334043986
4600.000000,-0.00000000000551381163
4700.000000,0.00000000000732924832
4800.000000,-0.00000000000991562388
4900.000000,-0.00000000001843147857
5000.000000,-0.00000000002347633199
5100.000000,-0.00000000001311306619
5200.000000,-0.00000000001295674679
5300.000000,-0.00000000005202593911
5400.000000,-0.00000000008251888062
5500.000000,-0.00000000006126299468
5600.000000,-0.00000000011864642602
5700.000000,-0.00000000010833645092
5800.000000,-0.00000000010318856880
5900.000000,-0.00000000010708944842
6000.000000,-0.00000000009173461990
6100.000000,-0.00000000009843148518
6200.000000,-0.00000000006922817875
6300.000000,-0.00000000004654765462
6400.000000,-0.00000000006039613254
6500.000000,-0.00000000006988898349
6600.000000,-0.00000000006594547131
6700.000000,-0.00000000009764988818
6800.000000,-0.00000000011634426755
6900.000000,-0.00000000008793676898
7000.000000,-0.00000000007902656307
7100.000000,-0.00000000007399592050
7200.000000,-0.00000000008287059927
7300.000000,-0.00000000009737988194
7400.000000,-0.00000000009588774219
7500.000000,-0.00000000009555378711
7600.000000,-0.00000000008659384321
7700.000000,-0.00000000012298073671
7800.000000,-0.00000000009936229617
7900.000000,-0.00000000011070966366
8000.000000,-0.00000000014549783600
8100.000000,-0.00000000015947421161
8200.000000,-0.00000000019281287678
8300.000000,-0.00000000019906565285
8400.000000,-0.00000000023334933985
8500.000000,-0.00000000018302159788
8600.000000,-0.00000000014957635130
8700.000000,-0.00000000015474910242
8800.000000,-0.00000000011074519080
8900.000000,-0.00000000008701306342
9000.000000,-0.00000000010081890878
9100.000000,-0.00000000004470734893
9200.000000,-0.00000000008482459180
9300.000000,-0.00000000007251088618
9400.000000,-0.00000000012830270180
9500.000000,-0.00000000013334044979
9600.000000,-0.00000000011761613905
9700.000000,-0.00000000017334400582
9800.000000,-0.00000000015697310118
9900.000000,-0.00000000018734169771
10000.000000,-0.00000000012664713722
10100.000000,-0.00000000015545964516
10200.000000,-0.00000000014335910237
10300.000000,-0.00000000015100454220
10400.000000,-0.00000000013078960137
10500.000000,-0.00000000004506262030
10600.000000,-0.00000000002827249546
10700.000000,-0.00000000007350564601
10800.000000,-0.00000000006070166592
10900.000000,-0.00000000008835598919
11000.000000,-0.00000000010940226502
11100.000000,-0.00000000014164669437
11200.000000,-0.00000000011846879033
11300.000000,-0.00000000014305356899
11400.000000,-0.00000000016972734329
11500.000000,-0.00000000017500667582
11600.000000,-0.00000000018703616433
11700.000000,-0.00000000024972734991
11800.000000,-0.00000000020419577140
11900.000000,-0.00000000009985257066
12000.000000,-0.00000000006034639455
12100.000000,-0.00000000008060396794
12200.000000,-0.00000000008846967603
12300.000000,-0.00000000015636913986
12400.000000,-0.00000000014087930822
12500.000000,-0.00000000017298162902
12600.000000,-0.00000000022123458621
12700.000000,-0.00000000019069545942
12800.000000,-0.00000000017045920231
12900.000000,-0.00000000027701219096
13000.000000,-0.00000000032306957110
13100.000000,-0.00000000032859759358
13200.000000,-0.00000000031591440575
13300.000000,-0.00000000031537439327
13400.000000,-0.00000000028549607123
13500.000000,-0.00000000021211121748
13600.000000,-0.00000000022468071847
13700.000000,-0.00000000019348078695
13800.000000,-0.00000000015310064327
13900.000000,-0.00000000013517365005
14000.000000,-0.00000000011748113593
14100.000000,-0.00000000005305622608
14200.000000,-0.00000000007707967598
14300.000000,-0.00000000001199396138
14400.000000,-0.00000000002108890840
14500.000000,-0.00000000000785860266
14600.000000,-0.00000000005952927040
14700.000000,-0.00000000003384315050
14800.000000,-0.00000000021497470470
14900.000000,-0.00000000019622348191
15000.000000,-0.00000000021580603971
15100.000000,-0.00000000023098323254
15200.000000,-0.00000000030346569702
15300.000000,-0.00000000040336090024
15400.000000,-0.00000000048490989002
15500.000000,-0.00000000047769077582
15600.000000,-0.00000000039723602185
15700.000000,-0.00000000041271164264
15800.000000,-0.00000000038630787458
15900.000000,-0.00000000037955771859
16000.000000,-0.00000000033251268405
16100.000000,-0.00000000035188207903
16200.000000,-0.00000000043796433147
16300.000000,-0.00000000036011726934
16400.000000,-0.00000000043993964027
16500.000000,-0.00000000042142289658
16600.000000,-0.00000000043635850488
16700.000000,-0.00000000045582737584
16800.000000,-0.00000000046774317752
16900.000000,-0.00000000038428993321
17000.000000,-0.00000000032245139892
17100.000000,-0.00000000035147706967
17200.000000,-0.00000000034724934039
17300.000000,-0.00000000034144420624
17400.000000,-0.00000000036739322695
17500.000000,-0.00000000024930102427
17600.000000,-0.00000000013172751778
17700.000000,-0.00000000007035794169
17800.000000,-0.00000000014649259583
17900.000000,-0.00000000011063860939
18000.000000,-0.00000000005218225851
18100.000000,-0.00000000002509636943
18200.000000,0.00000000005013589544
18300.000000,-0.00000000001412558959
18400.000000,0.00000000004467182180
18500.000000,-0.00000000004250466645
18600.000000,-0.00000000001426059271
18700.000000,0.00000000001553246420
18800.000000,0.00000000000341060513
18900.000000,-0.00000000001984545861
19000.000000,-0.00000000007067058050
19100.000000,-0.00000000006692602028
19200.000000,-0.00000000014730971998
19300.000000,-0.00000000015689494148
19400.000000,-0.00000000014161116724
19500.000000,-0.00000000015600676306
19600.000000,-0.00000000017153212184
19700.000000,-0.00000000015162271438
19800.000000,-0.00000000008288481013
19900.000000,-0.00000000010282263929
20000.000000,-0.00000000010113865301
20100.000000,-0.00000000004291678124
20200.000000,-0.00000000013375967001
20300.000000,-0.00000000008344613889
20400.000000,-0.00000000008500933291
20500.000000,-0.00000000007646150380
20600.000000,-0.00000000010525269545
20700.000000,-0.00000000003765876500
20800.000000,-0.00000000011517897747
20900.000000,-0.00000000009510614518
21000.000000,0.00000000001801225835
21100.000000,-0.00000000001190159082
21200.000000,-0.00000000012627765500
21300.000000,-0.00000000004089173444
21400.000000,-0.00000000006908607020
21500.000000,0.00000000001513456027
21600.000000,0.00000000015822365640
21700.000000,0.00000000022956925250
21800.000000,0.00000000028554580922
21900.000000,0.00000000024893864747
22000.000000,0.00000000030178881616
22100.000000,0.00000000032868996414
22200.000000,0.00000000016940759906
22300.000000,0.00000000006646416750
22400.000000,0.00000000008528644457
22500.000000,0.00000000052773430070
22600.000000,0.00000000054452442555
22700.000000,0.00000000046070880444
