Tempo Decorrido,Little
100.000000,0.00000000000000710543
200.000000,0.00000000000036948222
300.000000,0.00000000000088817842
400.000000,0.00000000000022915003
500.000000,0.00000000000111022302
600.000000,-0.00000000000297717406
700.000000,0.00000000000014921397
800.000000,-0.00000000000007105427
900.000000,-0.00000000000213873363
1000.000000,-0.00000000000624567065
1100.000000,-0.00000000000898658925
1200.000000,-0.00000000000874500472
1300.000000,-0.00000000001138467098
1400.000000,-0.00000000000683719747
1500.000000,-0.00000000001656808024
1600.000000,-0.00000000001966959928
1700.000000,-0.00000000002436983948
1800.000000,-0.00000000002978062241
1900.000000,-0.00000000001995736909
2000.000000,-0.00000000001474376177
2100.000000,-0.00000000001479172340
2200.000000,-0.00000000001801048199
2300.000000,-0.00000000002964206658
2400.000000,-0.00000000003653610747
2500.000000,-0.00000000002552980050
2600.000000,-0.00000000001687361362
2700.000000,-0.00000000001074162981
2800.000000,-0.00000000000876454465
2900.000000,0.00000000001559996576
3000.000000,0.00000000003540456817
3100.000000,0.00000000005606537457
3200.000000,0.00000000004322764369
3300.000000,0.00000000006011013909
3400.000000,0.00000000006369482719
3500.000000,0.00000000006258815688
3600.000000,0.00000000005514699808
3700.000000,0.00000000004464340009
3800.000000,0.00000000004724398650
3900.000000,0.00000000006253308982
4000.000000,0.00000000006008882281
4100.000000,0.00000000005277200898
4200.000000,0.00000000001992361831
4300.000000,0.00000000003948130711
4400.000000,0.00000000003059952292
4500.000000,0.00000000002149747047
4600.000000,0.00000000002299316293
4700.000000,0.00000000002842703850
4800.000000,0.00000000001418243301
4900.000000,0.00000000001521271997
5000.000000,0.00000000000916067222
5100.000000,0.00000000002171418600
5200.000000,0.00000000000593125549
5300.000000,0.00000000003539923910
5400.000000,0.00000000001471711641
5500.000000,0.00000000001439204311
5600.000000,0.00000000001702105124
5700.000000,-0.00000000002317435133
5800.000000,-0.00000000001906563796
5900.000000,-0.00000000005468692166
6000.000000,-0.00000000006282441234
6100.000000,-0.00000000002594902071
6200.000000,-0.00000000001627853408
6300.000000,-0.00000000004767741757
6400.000000,-0.00000000004742872761
6500.000000,-0.00000000005319122920
6600.000000,-0.00000000003323918918
6700.000000,-0.00000000005305800244
6800.000000,-0.00000000007411316005
6900.000000,-0.00000000007525358114
7000.000000,-0.00000000008029843457
7100.000000,-0.00000000009101164267
7200.000000,-0.00000000011292122792
7300.000000,-0.00000000010287415364
7400.000000,-0.00000000013109335839
7500.000000,-0.00000000014595968878
7600.000000,-0.00000000010158629493
7700.000000,-0.00000000010983924881
7800.000000,-0.00000000014602363763
7900.000000,-0.00000000019695356457
8000.000000,-0.00000000016130385916
8100.000000,-0.00000000020105872522
8200.000000,-0.00000000019753976233
8300.000000,-0.00000000019186430222
8400.000000,-0.00000000016114398704
8500.000000,-0.00000000021753621127
8600.000000,-0.00000000019200463441
8700.000000,-0.00000000022182256032
8800.000000,-0.00000000023274182581
8900.000000,-0.00000000021535484507
9000.000000,-0.00000000025777602275
9100.000000,-0.00000000027650060019
9200.000000,-0.00000000028405722219
9300.000000,-0.00000000027666935409
9400.000000,-0.00000000026879298787
9500.000000,-0.00000000023187141096
9600.000000,-0.00000000023333868171
9700.000000,-0.00000000023255175563
9800.000000,-0.00000000018833468118
9900.000000,-0.00000000021741719536
10000.000000,-0.00000000023320900766
10100.000000,-0.00000000026469137993
10200.000000,-0.00000000026104984840
10300.000000,-0.00000000026823521182
10400.000000,-0.00000000028681768072
10500.000000,-0.00000000031554847624
10600.000000,-0.00000000026858693047
10700.000000,-0.00000000027821300819
10800.000000,-0.00000000024924240449
10900.000000,-0.00000000024381741071
11000.000000,-0.00000000018746071362
11100.000000,-0.00000000008921752226
11200.000000,-0.00000000015263701414
11300.000000,-0.00000000011874057293
11400.000000,-0.00000000018065904328
11500.000000,-0.00000000022365931329
11600.000000,-0.00000000023297985763
11700.000000,-0.00000000017248424911
11800.000000,-0.00000000021493917757
11900.000000,-0.00000000023784352265
12000.000000,-0.00000000027461588559
12100.000000,-0.00000000025725022113
12200.000000,-0.00000000026743940396
12300.000000,-0.00000000026166979694
12400.000000,-0.00000000015882761772
12500.000000,-0.00000000011997869365
12600.000000,-0.00000000013438317126
12700.000000,-0.00000000020311574644
12800.000000,-0.00000000023170798613
