Tempo Decorrido,Little
100.000000,-0.00000000000007727152
200.000000,-0.00000000000012967405
300.000000,-0.00000000000032773784
400.000000,-0.00000000000062172489
500.000000,0.00000000000162270197
600.000000,-0.00000000000049382720
700.000000,-0.00000000000451993998
800.000000,-0.00000000000252597943
900.000000,-0.00000000000361044528
1000.000000,-0.00000000000780620013
1100.000000,-0.00000000000784083909
1200.000000,-0.00000000000685496104
1300.000000,-0.00000000001275068939
1400.000000,-0.00000000000609023942
1500.000000,-0.00000000000857358629
1600.000000,-0.00000000000846078763
1700.000000,-0.00000000000309885451
1800.000000,-0.00000000000736743999
1900.000000,0.00000000000557154323
2000.000000,0.00000000000709121650
2100.000000,0.00000000000622080165
2200.000000,0.00000000001220268331
2300.000000,-0.00000000000525535171
2400.000000,0.00000000000618172180
2500.000000,0.00000000000193089988
2600.000000,-0.00000000000149835699
2700.000000,0.00000000000847943937
2800.000000,0.00000000000887645513
2900.000000,-0.00000000001422950646
3000.000000,-0.00000000001847411113
3100.000000,-0.00000000000540101297
3200.000000,0.00000000001347721934
3300.000000,-0.00000000000223021601
3400.000000,-0.00000000000894306851
3500.000000,-0.00000000001549871342
3600.000000,-0.00000000001206590383
3700.000000,0.00000000002087485740
3800.000000,0.00000000002666489252
3900.000000,0.00000000003646061231
4000.000000,0.00000000005344347187
4100.000000,0.00000000006853184686
4200.000000,0.00000000005592770691
4300.000000,0.00000000002753175465
4400.000000,0.00000000004780176255
4500.000000,0.00000000004478106774
4600.000000,0.00000000006014477805
4700.000000,0.00000000005460965014
4800.000000,0.00000000005543210335
4900.000000,0.00000000003226219292
5000.000000,0.00000000004474820514
5100.000000,0.00000000006065992153
5200.000000,0.00000000002764988238
5300.000000,0.00000000002552891232
5400.000000,0.00000000004043876345
5500.000000,0.00000000005395683900
5600.000000,0.00000000006513545259
5700.000000,0.00000000008968559229
5800.000000,0.00000000007367795263
5900.000000,0.00000000010832312825
6000.000000,0.00000000006311129397
6100.000000,0.00000000007898837140
6200.000000,0.00000000008125500273
6300.000000,0.00000000009413803070
6400.000000,0.00000000007189537854
6500.000000,0.00000000001950795081
6600.000000,0.00000000001456523790
6700.000000,0.00000000000996891458
6800.000000,-0.00000000001544631090
6900.000000,-0.00000000001473754452
7000.000000,-0.00000000002748912209
7100.000000,-0.00000000004005329401
7200.000000,-0.00000000005546230142
7300.000000,-0.00000000003500311152
7400.000000,-0.00000000003382805147
7500.000000,-0.00000000001612754374
7600.000000,0.00000000000957456336
7700.000000,0.00000000002710009994
7800.000000,0.00000000008814549091
7900.000000,0.00000000012083933854
8000.000000,0.00000000013037126934
8100.000000,0.00000000012832757079
8200.000000,0.00000000010491874036
8300.000000,0.00000000009394618417
8400.000000,0.00000000005409095394
8500.000000,0.00000000005419398263
8600.000000,0.00000000005059330732
8700.000000,0.00000000003485656208
8800.000000,0.00000000009844569604
8900.000000,0.00000000011456169347
9000.000000,0.00000000011803535926
9100.000000,0.00000000011864731420
9200.000000,0.00000000011043077563
9300.000000,0.00000000012411494055
9400.000000,0.00000000008905143289
9500.000000,0.00000000010987033505
9600.000000,0.00000000012780176917
9700.000000,0.00000000017855228407
9800.000000,0.00000000017667201035
9900.000000,0.00000000020792612077
10000.000000,0.00000000019994494949
10100.000000,0.00000000022761348362
10200.000000,0.00000000022401369648
10300.000000,0.00000000021783108650
10400.000000,0.00000000014787815417
10500.000000,0.00000000011715872716
10600.000000,0.00000000015739409776
10700.000000,0.00000000020604851159
10800.000000,0.00000000018164048043
10900.000000,0.00000000012273737582
11000.000000,0.00000000020535573242
11100.000000,0.00000000029648283828
11200.000000,0.00000000022731239113
11300.000000,0.00000000030520119765
11400.000000,0.00000000031344704610
11500.000000,0.00000000025645086055
11600.000000,0.00000000030812774554
11700.000000,0.00000000032891112056
11800.000000,0.00000000035980640689
11900.000000,0.00000000038865977103
12000.000000,0.00000000040306158411
12100.000000,0.00000000041152059538
12200.000000,0.00000000041640202397
12300.000000,0.00000000043102765801
12400.000000,0.00000000046164760903
12500.000000,0.00000000040745451457
12600.000000,0.00000000040700953718
12700.000000,0.00000000037146730136
12800.000000,0.00000000031409452816
12900.000000,0.00000000034508218505
13000.000000,0.00000000033598723803
13100.000000,0.00000000030254998507
13200.000000,0.00000000033042457659
13300.000000,0.00000000027694468940
13400.000000,0.00000000033766234253
13500.000000,0.00000000036092107081
13600.000000,0.00000000038572878225
13700.000000,0.00000000036453151608
13800.000000,0.00000000038397818258
13900.000000,0.00000000030915625615
14000.000000,0.00000000025504576229
14100.000000,0.00000000027668445313
14200.000000,0.00000000031458835537
14300.000000,0.00000000032008351525
14400.000000,0.00000000029736391127
14500.000000,0.00000000027285640414
14600.000000,0.00000000025993784902
14700.000000,0.00000000043919445858
14800.000000,0.00000000045160941653
14900.000000,0.00000000051788084932
15000.000000,0.00000000040002756663
15100.000000,0.00000000040702197168
15200.000000,0.00000000034812241978
15300.000000,0.00000000037861713764
15400.000000,0.00000000040092640319
15500.000000,0.00000000044387871156
15600.000000,0.00000000040229242160
15700.000000,0.00000000032759661650
15800.000000,0.00000000026693758315
15900.000000,0.00000000023791812964
16000.000000,0.00000000020076917906
16100.000000,0.00000000016088197441
16200.000000,0.00000000009813128088
16300.000000,0.00000000023505997149
16400.000000,0.00000000022926283094
16500.000000,0.00000000023219648426
16600.000000,0.00000000020315571447
16700.000000,0.00000000010915002235
16800.000000,0.00000000010577672072
16900.000000,0.00000000009393197331
17000.000000,0.00000000012945733374
17100.000000,0.00000000006892086901
17200.000000,-0.00000000008060130341
17300.000000,-0.00000000019378099125
17400.000000,-0.00000000016729373442
17500.000000,-0.00000000021084201052
17600.000000,-0.00000000015279333354
17700.000000,-0.00000000014406698057
17800.000000,-0.00000000011945644474
17900.000000,-0.00000000006307399048
18000.000000,-0.00000000009931344636
18100.000000,-0.00000000009308465110
18200.000000,-0.00000000011639578190
18300.000000,-0.00000000009379164112
18400.000000,-0.00000000007168754479
18500.000000,-0.00000000022588242388
18600.000000,-0.00000000021441781684
18700.000000,-0.00000000025797497472
18800.000000,-0.00000000019969625953
18900.000000,-0.00000000030496405401
19000.000000,-0.00000000038529535118
19100.000000,-0.00000000045563819384
19200.000000,-0.00000000035476244165
19300.000000,-0.00000000040492853515
19400.000000,-0.00000000045588421926
19500.000000,-0.00000000041232173231
19600.000000,-0.00000000037097347416
19700.000000,-0.00000000043211567657
19800.000000,-0.00000000040367176268
19900.000000,-0.00000000041768544179
20000.000000,-0.00000000044925752007
20100.000000,-0.00000000043578385345
20200.000000,-0.00000000048901327432
20300.000000,-0.00000000050364601378
20400.000000,-0.00000000050261128592
20500.000000,-0.00000000040181724614
20600.000000,-0.00000000037072478420
20700.000000,-0.00000000038368153099
20800.000000,-0.00000000033967584301
20900.000000,-0.00000000039445069433
21000.000000,-0.00000000044534420596
21100.000000,-0.00000000059913940476
21200.000000,-0.00000000066957994704
21300.000000,-0.00000000059861804402
21400.000000,-0.00000000067369843038
21500.000000,-0.00000000068746430770
21600.000000,-0.00000000075032957625
21700.000000,-0.00000000073962169722
21800.000000,-0.00000000074688788487
21900.000000,-0.00000000080858342244
22000.000000,-0.00000000082533713197
22100.000000,-0.00000000089685148197
22200.000000,-0.00000000097155616885
22300.000000,-0.00000000068583716484
22400.000000,-0.00000000073559203173
22500.000000,-0.00000000063475091849
22600.000000,-0.00000000074524741933
22700.000000,-0.00000000079173823053
22800.000000,-0.00000000085099216562
22900.000000,-0.00000000087803275761
23000.000000,-0.00000000088706375578
23100.000000,-0.00000000097190877568
23200.000000,-0.00000000084269213829
23300.000000,-0.00000000091309804162
23400.000000,-0.00000000099587715852
23500.000000,-0.00000000103698027942
23600.000000,-0.00000000107147446471
23700.000000,-0.00000000094887830926
23800.000000,-0.00000000099161745482
23900.000000,-0.00000000104899200437
24000.000000,-0.00000000125093180259
24100.000000,-0.00000000134841737776
24200.000000,-0.00000000118449960951
24300.000000,-0.00000000114543308172
24400.000000,-0.00000000118824239337
24500.000000,-0.00000000132853372747
24600.000000,-0.00000000120651222346
24700.000000,-0.00000000114662057626
24800.000000,-0.00000000103242570049
24900.000000,-0.00000000095938723632
25000.000000,-0.00000000095773078357
25100.000000,-0.00000000097614361039
25200.000000,-0.00000000091440899297
25300.000000,-0.00000000083093265602
25400.000000,-0.00000000089438056960
25500.000000,-0.00000000069477401610
25600.000000,-0.00000000071130212831
25700.000000,-0.00000000084903017950
25800.000000,-0.00000000089019813743
25900.000000,-0.00000000095390362276
26000.000000,-0.00000000098219388178
26100.000000,-0.00000000110359188454
26200.000000,-0.00000000109787379188
26300.000000,-0.00000000100861630159
26400.000000,-0.00000000113428377801
26500.000000,-0.00000000108432907098
26600.000000,-0.00000000099209440663
26700.000000,-0.00000000097438324076
26800.000000,-0.00000000099188834923
26900.000000,-0.00000000086311136016
27000.000000,-0.00000000081759754522
27100.000000,-0.00000000071717920491
27200.000000,-0.00000000085244256098
27300.000000,-0.00000000072798034267
27400.000000,-0.00000000070942363095
27500.000000,-0.00000000067049921171
27600.000000,-0.00000000076010753247
27700.000000,-0.00000000079115292095
27800.000000,-0.00000000077066619752
27900.000000,-0.00000000073468076067
28000.000000,-0.00000000078446937835
28100.000000,-0.00000000065256422488
28200.000000,-0.00000000069591443719
28300.000000,-0.00000000076104367253
28400.000000,-0.00000000078793771507
28500.000000,-0.00000000082252604727
28600.000000,-0.00000000082799989087
28700.000000,-0.00000000080378903533
28800.000000,-0.00000000068471361914
28900.000000,-0.00000000065324101683
29000.000000,-0.00000000070779204719
29100.000000,-0.00000000061311400401
29200.000000,-0.00000000060435567661
29300.000000,-0.00000000081967144183
29400.000000,-0.00000000085206330880
29500.000000,-0.00000000082528206491
29600.000000,-0.00000000098528829540
29700.000000,-0.00000000120842180706
29800.000000,-0.00000000133195854346
29900.000000,-0.00000000128535226906
30000.000000,-0.00000000109927000835
30100.000000,-0.00000000127772015190
30200.000000,-0.00000000138633637903
30300.000000,-0.00000000139154288092
30400.000000,-0.00000000143984291157
30500.000000,-0.00000000144367362509
30600.000000,-0.00000000165389923978
30700.000000,-0.00000000157197899142
30800.000000,-0.00000000160216728773
30900.000000,-0.00000000170930647414
31000.000000,-0.00000000144948142378
31100.000000,-0.00000000129637989232
31200.000000,-0.00000000147268597317
31300.000000,-0.00000000149339918210
31400.000000,-0.00000000148875667350
31500.000000,-0.00000000143159883947
31600.000000,-0.00000000141406797383
31700.000000,-0.00000000156671653428
31800.000000,-0.00000000161160151890
31900.000000,-0.00000000150801682253
32000.000000,-0.00000000140166367402
32100.000000,-0.00000000131291866268
32200.000000,-0.00000000131790311997
32300.000000,-0.00000000125599797229
32400.000000,-0.00000000135210687091
32500.000000,-0.00000000144751055586
32600.000000,-0.00000000140116274139
32700.000000,-0.00000000160806390426
32800.000000,-0.00000000161873536797
32900.000000,-0.00000000177793424427
33000.000000,-0.00000000188959603520
33100.000000,-0.00000000185996640312
33200.000000,-0.00000000179828685276
33300.000000,-0.00000000195845828443
33400.000000,-0.00000000183971593515
33500.000000,-0.00000000192458315951
33600.000000,-0.00000000204501837686
33700.000000,-0.00000000188310611549
33800.000000,-0.00000000193385130132
33900.000000,-0.00000000191890148216
34000.000000,-0.00000000209741735091
34100.000000,-0.00000000199319316607
34200.000000,-0.00000000230537633428
34300.000000,-0.00000000232718644355
34400.000000,-0.00000000246848852470
34500.000000,-0.00000000233423591567
34600.000000,-0.00000000244231301849
34700.000000,-0.00000000247453701974
34800.000000,-0.00000000236820252297
34900.000000,-0.00000000258632137928
35000.000000,-0.00000000273908007387
35100.000000,-0.00000000282288237230
35200.000000,-0.00000000270982614126
35300.000000,-0.00000000266115929293
35400.000000,-0.00000000250460807649
35500.000000,-0.00000000240110864524
35600.000000,-0.00000000230600782913
35700.000000,-0.00000000235849650920
35800.000000,-0.00000000231384156280
35900.000000,-0.00000000224645013702
36000.000000,-0.00000000229748220448
36100.000000,-0.00000000228092389420
36200.000000,-0.00000000243271180977
36300.000000,-0.00000000253083509705
36400.000000,-0.00000000268014055393
36500.000000,-0.00000000267796540498
36600.000000,-0.00000000267047095548
36700.000000,-0.00000000268945843374
36800.000000,-0.00000000272988742722
36900.000000,-0.00000000273072586765
37000.000000,-0.00000000276404410471
37100.000000,-0.00000000304578051669
37200.000000,-0.00000000289074364446
37300.000000,-0.00000000306593506139
37400.000000,-0.00000000298736946291
37500.000000,-0.00000000299164071293
37600.000000,-0.00000000287325807591
37700.000000,-0.00000000260685428799
37800.000000,-0.00000000276817679890
37900.000000,-0.00000000302825053922
38000.000000,-0.00000000301977198802
38100.000000,-0.00000000311671755071
38200.000000,-0.00000000320613668947
38300.000000,-0.00000000308542702498
38400.000000,-0.00000000294762614317
38500.000000,-0.00000000293495450165
38600.000000,-0.00000000284133161443
38700.000000,-0.00000000275395439786
38800.000000,-0.00000000261563393167
38900.000000,-0.00000000273230682524
39000.000000,-0.00000000275500866564
39100.000000,-0.00000000269391176033
39200.000000,-0.00000000273208566881
39300.000000,-0.00000000260462318380
39400.000000,-0.00000000269131383845
39500.000000,-0.00000000280946110820
39600.000000,-0.00000000273479194846
39700.000000,-0.00000000282536483098
39800.000000,-0.00000000265383004461
39900.000000,-0.00000000273082978453
40000.000000,-0.00000000268510369494
40100.000000,-0.00000000269084399207
40200.000000,-0.00000000261645638489
40300.000000,-0.00000000243709141756
40400.000000,-0.00000000245452191905
40500.000000,-0.00000000241018227598
40600.000000,-0.00000000241368969256
40700.000000,-0.00000000239065300889
40800.000000,-0.00000000235774599844
40900.000000,-0.00000000232870167594
41000.000000,-0.00000000251153231545
41100.000000,-0.00000000252086174157
41200.000000,-0.00000000253580179077
41300.000000,-0.00000000256602028514
41400.000000,-0.00000000254205101413
41500.000000,-0.00000000286393220250
41600.000000,-0.00000000305250580368
41700.000000,-0.00000000314300141468
41800.000000,-0.00000000340689876310
41900.000000,-0.00000000301182012663
42000.000000,-0.00000000279160161654
42100.000000,-0.00000000279069478637
42200.000000,-0.00000000281832956972
42300.000000,-0.00000000284622370117
42400.000000,-0.00000000276071787653
42500.000000,-0.00000000274742628648
42600.000000,-0.00000000307683123424
42700.000000,-0.00000000325668114698
42800.000000,-0.00000000294755864161
42900.000000,-0.00000000301921687651
43000.000000,-0.00000000295801072525
43100.000000,-0.00000000294805779788
43200.000000,-0.00000000369838470959
43300.000000,-0.00000000358321106120
43400.000000,-0.00000000378820530500
